city,date,pm2_5,pm10,no,no2,so2,co,o3,aqi,aqi_bucket
Ahmedabad,2018-03-16,171.69306999491772,317.222283682024,9.992354593566713,61.865440596167645,9.07579824161769,1.2509378569330007,98.41959997127914,175.1614557877363,Unhealthy
Ahmedabad,2018-03-17,84.83356207021367,226.7899936249804,8.212816633933492,45.71095122105558,8.850193167318618,1.958469485827286,76.92498294680195,107.73087147156886,Unhealthy
Ahmedabad,2018-03-18,123.48077583949649,198.47416860298796,59.20533141791035,62.53835877772864,43.98211103760348,0.5167273637537142,33.943413953858965,114.4777403088905,Unhealthy
Hyderabad,2018-03-19,255.85114132998154,318.1049032230743,52.399151029714176,17.62972818184469,10.702321940385207,0.5973153273234266,73.91166027126204,208.0918561820425,Very Poor
Delhi,2018-03-20,183.4398045647819,302.9142013668962,61.38102442968803,74.24016575662696,33.49044365225437,0.78064903638703,83.82732207176575,176.49222354578603,Unhealthy
Pune,2018-03-21,219.7060430633343,283.83286723207107,54.68629602062061,37.757012778764675,26.49153337813004,0.8173577473793698,38.4054121632776,178.07637868861335,Unhealthy
Ahmedabad,2018-03-22,187.20348567728453,288.7820688611869,71.68459429550074,56.304540360955244,39.781522838061306,0.8129534320072012,62.1313342127713,169.41487748952943,Unhealthy
Kolkata,2018-03-23,219.57774934071267,283.64742833509695,49.137870136924164,24.82982232660092,37.98742232337739,2.223027414453787,105.55036038057682,190.1114146461512,Unhealthy
Mumbai,2018-03-24,161.97670108684113,198.28555440098637,10.772875203565555,65.69249161103401,26.053932044001332,2.1436618931707185,82.54618455048472,143.7239474948182,Unhealthy
Pune,2018-03-25,140.70432153452106,227.61229182090713,44.99385494593269,60.94093736354617,46.152805723254275,0.9500837523417442,68.15968610082793,135.60065008796218,Unhealthy
Pune,2018-03-26,73.45944382006019,180.70917806518207,21.403670974844548,57.62426127419913,19.554926480894654,1.8239378895877372,99.64337013945931,98.56265767837829,Moderate
Chennai,2018-03-27,149.22641972480992,296.8892116793953,64.00312555304819,71.89300519165326,46.13112159266395,0.801216206436548,33.895397509831184,147.9594322194156,Unhealthy
Kolkata,2018-03-28,92.68140579701378,107.39610233943874,70.93893294509357,29.471734657482436,35.653544326515444,0.5779586413222608,83.35321304362239,87.43773944086738,Moderate
Hyderabad,2018-03-29,140.11578091544933,178.26490220244165,43.56507800070044,68.89831060228401,29.003077930127617,1.8335438195677944,20.3760168920148,116.67590533684435,Unhealthy
Pune,2018-03-30,89.72244611054518,180.46078195063106,10.044193547552588,17.593434945733577,59.93909366183098,1.1532784988518219,92.30023032537311,101.17276900504679,Unhealthy
Pune,2018-03-31,208.79247576181976,219.59307715233027,39.93693149173435,55.69298388978888,21.72166498463998,1.1362088938069441,115.72753572811817,177.02965884597847,Unhealthy
Bengaluru,2018-04-01,120.91951159961611,240.6428667501492,47.46355184188032,35.022239136828325,40.98881030209959,0.9640363606176214,11.581959067929352,114.4069448771066,Unhealthy
Hyderabad,2018-04-02,276.6489244598751,385.51111475654267,28.17169925511145,20.611566208076255,33.13996448422924,0.5106923217087289,113.22551182439584,240.13294416693287,Very Poor
Kolkata,2018-04-03,262.04130912314196,354.21242004138895,48.57127849161345,89.25433256526127,46.62015918877124,1.3845876109022706,87.81367000362205,228.35130582709934,Very Poor
Bengaluru,2018-04-04,182.07524704996592,271.8030748340815,70.13080909560365,40.33021267005176,25.43172690126888,1.7370541174363712,79.63799188494643,165.35885813579372,Unhealthy
Kolkata,2018-04-05,298.77671065968735,446.13321776119835,53.71316972805855,74.35312477419787,44.3305088706035,1.6863164380789364,15.868279668778747,249.22396729325888,Very Poor
Bengaluru,2018-04-06,253.1929325233412,313.93331768955727,69.7731065972462,18.80506273608922,55.8775946438658,1.7632870301657833,15.98298233745423,194.46023254068183,Unhealthy
Bengaluru,2018-04-07,215.19802564970658,316.00747959734076,25.646616008889513,22.496525494929756,39.9767179754691,1.6986042322788755,29.729161131816507,178.99599352017773,Unhealthy
Chennai,2018-04-08,31.855838056267473,123.01750004987893,38.96833027007081,85.89955161197688,8.333269924320039,1.8707906868920114,12.746284433206288,51.67063108594847,Moderate
Bengaluru,2018-04-09,215.89907949419407,343.24077599260403,65.21082011183753,86.87361175430597,34.4764293368665,1.4769912653198107,54.20759198798031,196.12657451864447,Unhealthy
Kolkata,2018-04-10,183.65994274862126,310.39081587725707,53.19332077427255,16.28462647389817,45.731059779273046,0.6898168825346924,75.34910586266837,170.60641836968554,Unhealthy
Chennai,2018-04-11,28.888254304436813,98.15517448588447,11.342403357292838,58.54775644321113,53.45351531018116,2.2658296330374443,82.49499511454556,56.42893671662553,Moderate
Ahmedabad,2018-04-12,160.44119597702553,307.10737247535724,56.259033305563165,40.03528877343301,49.00403876422774,2.2691665858423757,23.774261546851456,150.40045367029782,Unhealthy
Bengaluru,2018-04-13,28.407281492229988,164.03850270296047,51.697290019899356,87.8706095331857,30.57552346395352,2.1947758611427473,16.863347545810495,59.17107174918776,Moderate
Chennai,2018-04-14,117.30198307905069,188.2570935436537,34.69711915607037,63.544688732950334,54.054120679110945,1.112102927045576,70.70648500633041,116.7981761228172,Unhealthy
Mumbai,2018-04-15,39.88976893232059,79.4008031493246,22.202433277825428,47.528576883806295,19.770919209950343,0.7019562136355222,28.424019800351846,46.26270674447622,Good
Kolkata,2018-04-16,168.36675310478734,316.3092896250073,17.45163677321456,19.154521488988685,5.478838088439897,0.8111428737386046,32.80002769744344,155.9206921657827,Unhealthy
Pune,2018-04-17,103.82734463749752,146.3781835465939,14.725923366817652,30.517044881341278,24.542586166063824,1.8479884162914608,16.882132644139674,87.6174400450296,Moderate
Kolkata,2018-04-18,67.63231684659881,203.38564580005175,63.260249910491595,16.118396439945045,59.270100582546675,1.042731927078021,20.84412197246536,80.27395162179732,Moderate
Ahmedabad,2018-04-19,104.67746315799019,193.55463418572975,65.28536678626064,20.971879052219453,36.93844965048567,1.5110175207797278,25.848666461451952,98.31657961365339,Moderate
Bengaluru,2018-04-20,20.879453693474193,55.273529923827326,70.65542188413757,45.33971933101657,59.13289745789387,1.2914159271475851,88.67051002582653,43.76250676976953,Good
Kolkata,2018-04-21,137.2100369771324,211.39043635553372,59.375455722433905,55.94300600721688,41.69667854567996,2.0540985713035123,104.84232710240076,137.4458717808748,Unhealthy
Ahmedabad,2018-04-22,32.58920364563431,60.2791110296658,47.191640095478554,71.21282630534131,56.72305640154108,0.5316463439936416,67.50361557180568,48.97242977364559,Good
Kolkata,2018-04-23,227.65960651409182,306.6192764195535,41.238564748525135,77.05843368654405,24.87720784869525,2.2195893496232912,54.74852810468959,193.80920753054892,Unhealthy
Ahmedabad,2018-04-24,215.5885750585584,283.84892652824334,43.53880509324485,82.26384115005685,53.94360495604176,2.1357126113100593,66.11632185019556,186.01372131997266,Unhealthy
Kolkata,2018-04-25,182.2080506653426,260.75547535237683,53.355893643261396,28.386138063809476,35.396424727721154,1.2443465104937943,82.7833985592108,162.65041392136976,Unhealthy
Hyderabad,2018-04-26,56.86300486211235,186.52148787516,17.397671460347098,78.34086311978686,31.992075369179826,1.3131135676162085,109.3509856717872,95.44008345242429,Moderate
Pune,2018-04-27,279.5946589220458,425.38437247037257,47.8445352452823,21.440089813258112,25.60015338587697,2.095464526696428,50.41298015667775,237.10080896775878,Very Poor
Bengaluru,2018-04-28,114.49449118897148,226.6194189654044,47.99173958371936,37.011944159938764,59.36869063974957,0.5504746916965284,37.79106336834153,113.83053647722882,Unhealthy
Kolkata,2018-04-29,264.7400965254518,309.69374990908403,24.74355098885084,10.052271260903964,52.886796876903475,2.0851896264182694,79.00618285997459,211.11526194262802,Very Poor
Kolkata,2018-04-30,84.97560711632369,132.12742274060025,46.57531057552586,25.960425194368675,21.167200555929362,0.9741694170346802,114.33532375400142,94.37639537651904,Moderate
Ahmedabad,2018-05-01,101.60905577826229,140.66478684706078,22.860999024927224,82.67476415035003,30.743797982885958,1.4325988258796376,93.66332067008105,105.93762580759451,Unhealthy
Pune,2018-05-02,192.2710229190759,308.73042655462194,43.469162358107425,66.32666170570712,56.43446476995713,1.2516100316921726,87.8934018390688,182.09294330884683,Unhealthy
Mumbai,2018-05-03,67.79834172749446,82.06325781074888,20.333627934820477,37.23292448914077,33.081941660275795,1.7302582810823997,110.16662889358639,76.06844065352837,Moderate
Mumbai,2018-05-04,236.59476772216843,263.87088185095195,51.97417637421463,32.27765831420419,51.91400974318253,2.356767011272615,119.60381230469609,198.22008852363422,Unhealthy
Chennai,2018-05-05,26.99206539277389,99.85749290299151,22.810891756419313,13.969149867106996,44.85290577661959,0.723185999914495,76.91514500085489,50.247475263866924,Moderate
Pune,2018-05-06,278.2628957076288,385.6503470371969,50.8078048013779,25.98730170255516,8.05387680450328,1.6369297970158798,81.66672516617817,235.19359246474497,Very Poor
Delhi,2018-05-07,86.34133097386162,191.17636915830383,47.433616613074726,84.33157737693499,26.302738488642273,0.6323303776688809,12.10710341063782,92.26051773841264,Moderate
Pune,2018-05-08,140.7114734271614,162.96828639105067,26.21008480028748,43.48658284251913,21.08840340119386,1.1644111418946432,42.31534967918299,115.76112221187934,Unhealthy
Pune,2018-05-09,281.29742457260573,328.46692161267583,50.859770841924565,64.27999746341102,22.465233514167366,2.19621847003126,114.18776091902726,235.6076485389846,Very Poor
Bengaluru,2018-05-10,161.77248661919498,220.83034162062262,73.46982535810174,37.1816193839075,30.059053604048838,1.8562276619084175,69.73235739534405,142.71694505118157,Unhealthy
Chennai,2018-05-11,194.3530714659433,342.9683099181045,28.390957682279392,37.197749103459856,9.341667162060556,1.385596273087475,38.71533788583329,177.2330402041052,Unhealthy
Mumbai,2018-05-12,297.6749005442865,383.4153063941593,78.86343079753205,85.1197137668782,29.90475428160042,0.8969821492106982,28.13732542216523,239.659948012096,Very Poor
Ahmedabad,2018-05-13,65.58147697774422,158.91127375550667,16.28542032544981,87.44611051605868,29.56929899921862,1.5030359207003328,37.13244773859471,80.74409383929826,Moderate
Hyderabad,2018-05-14,36.826994905887645,173.49428274110414,53.563734863252236,31.84324954622454,14.745587555615511,1.0885334732742287,22.62766199764081,60.82221135531527,Moderate
Bengaluru,2018-05-15,35.56954607052897,46.53246078127988,20.93354578966047,63.08188751307618,27.61586188854002,1.3048125185986235,107.30455770525751,54.86036548387958,Moderate
Chennai,2018-05-16,232.09004472620094,283.40017362320424,27.41428514442731,18.564574284334885,29.20319255801693,1.9594238129948445,113.42428861284135,197.2663722387431,Unhealthy
Kolkata,2018-05-17,140.38813353835008,266.7210174860596,13.991832010453408,68.79406779159154,34.23002028041179,1.075890685351985,64.2101542986107,143.25970790526827,Unhealthy
Mumbai,2018-05-18,58.38504826205182,171.1286865744076,52.417861315089574,56.68840296064798,26.45661290785866,1.2102632955076251,14.977410792077665,72.08258390038776,Moderate
Chennai,2018-05-19,225.2400300223345,327.45261971390187,74.86661857321107,75.67848138393127,36.16328923980046,1.8140609964682146,108.82251132424383,207.44288935718953,Very Poor
Mumbai,2018-05-20,176.9623465202936,318.9346312956219,11.205052971775308,30.315021753895692,47.89935798007994,0.6974744137653317,18.322721429452194,158.96414598055117,Unhealthy
Kolkata,2018-05-21,53.23854674255121,200.5180985310525,21.10219155975166,15.378734407244892,37.71660587260503,1.9777333542660653,13.568779065190565,70.97452233124872,Moderate
Hyderabad,2018-05-22,261.77040449560974,302.9990931115957,70.48316320731708,73.15938387392418,46.14884545132271,1.622511356149848,37.08685770676601,206.2183307988696,Very Poor
Chennai,2018-05-23,295.39881782382565,341.75273527688364,77.72927245984827,44.498709583324626,24.113533742256504,0.6006990539387065,15.80417836455629,223.6606625985333,Very Poor
Chennai,2018-05-24,166.6042158620068,207.16059803912896,79.20738243347236,55.95494046977646,12.583689814580573,1.8775250816227307,108.75179231606978,152.0800800490208,Unhealthy
Ahmedabad,2018-05-25,249.7949250146982,326.6239807518344,31.31143320012617,39.00478372472756,49.31429891175198,1.156358965595224,32.99653110775306,200.72204325173936,Very Poor
Delhi,2018-05-26,253.68546672667617,313.85231866071047,73.46693335524316,55.25505377128046,15.046981133181747,0.7791977347196002,73.41196813135292,209.82109609887883,Very Poor
Kolkata,2018-05-27,127.6911012740551,201.96846453419045,27.74644181369622,84.60439027354496,11.525407115786917,2.36749884600294,85.22530970188775,129.74474451159767,Unhealthy
Delhi,2018-05-28,188.4710059251229,329.66625821387765,28.385160271682647,29.981772995721585,40.978808485735414,1.7384780641071633,46.532076163893706,172.47334713768785,Unhealthy
Delhi,2018-05-29,220.13091740430482,239.71398076354717,36.3250246862746,19.30867881315967,38.70377095450807,2.3769643164283094,82.79555057188024,176.49823285055385,Unhealthy
Delhi,2018-05-30,201.50605126698716,243.91326469480552,56.10147599310116,85.21465530016661,7.573221473447269,1.139304110584125,58.19943883329908,169.69703186913117,Unhealthy
Ahmedabad,2018-05-31,91.49418465370836,116.31658920354647,31.617326261491552,43.053801376617564,42.17026088072405,1.816319648595147,17.711895360538264,76.85816937733289,Moderate
Ahmedabad,2018-06-01,100.64149685873151,188.52741787472263,7.186638951656675,82.57991554851246,13.595604025237693,0.9401773537427731,67.0103794092411,109.68629944100975,Unhealthy
Mumbai,2018-06-02,175.97134371700983,218.36463280976855,42.68204653747823,68.51890877624926,57.696490490568856,0.9408920084908379,107.47999493422796,160.00648828492916,Unhealthy
Pune,2018-06-03,150.09168726651183,213.23803428974566,28.744006993148837,32.855967523581164,10.025575767322506,1.1296516587032976,14.735764298723542,123.92620010330788,Unhealthy
Kolkata,2018-06-04,139.9682130776627,252.37771804370217,66.83536382034117,21.71490052822529,50.81113435658254,1.5805930635806145,102.91324999992467,143.21379020037926,Unhealthy
Hyderabad,2018-06-05,50.131971732760476,167.669916706084,42.535798690003865,44.7016452814414,18.722669382550798,1.5949429797246373,40.18230657228462,71.10659505019811,Moderate
Mumbai,2018-06-06,180.4518161733244,235.98138365199398,7.945206068123923,31.759888427548482,5.350847387362487,2.456709574113713,116.23219308017222,163.84461227585032,Unhealthy
Chennai,2018-06-07,85.49114081221697,125.01521268752731,69.28937427946914,75.6341456207216,29.2315440406769,0.7648092269929092,52.04774771752042,85.72157704919019,Moderate
Ahmedabad,2018-06-08,94.45996617699326,243.10648870810405,6.9327199073263355,58.282304520089674,41.272828990822994,1.8760911141482577,23.24263366679979,106.32803801548637,Unhealthy
Delhi,2018-06-09,75.46674468168108,94.66364099023338,71.53394879177738,43.58789581490541,32.32925351750269,2.3338840964018317,95.39195252675427,80.10328062572862,Moderate
Mumbai,2018-06-10,67.86219267783753,136.40246302062948,61.79622337066255,81.83717174782308,9.627021424266056,1.2862078151188021,21.02701200951643,73.60070851973025,Moderate
Delhi,2018-06-11,34.66956276656114,67.01704896706455,30.17174547334338,16.1445952855425,17.924685264408037,2.1603019659958362,114.30766915690873,55.21418453662948,Moderate
Ahmedabad,2018-06-12,57.928670302513424,100.33520022965516,70.13071429602006,84.11710383649479,28.07950605437457,0.6012449445381483,14.333101706210133,60.309705922079246,Moderate
Delhi,2018-06-13,22.712327167470967,152.82603989557896,59.83680083411879,85.74048281389625,47.98885135580195,1.1274130241041305,37.2660694601266,57.94863373626622,Moderate
Mumbai,2018-06-14,184.73862187528292,250.41443989591056,78.03503100178621,53.53589300029618,20.138154957035454,1.9188777292679495,39.86412027969824,155.77861227279286,Unhealthy
Ahmedabad,2018-06-15,56.95028949470929,138.79592122065833,19.583573332376645,17.455689565015575,27.5772686733305,0.8266732961781145,34.396017601155044,64.85910146821888,Moderate
Delhi,2018-06-16,83.30213988295755,207.7248835928107,74.77988151269942,17.628873701840284,29.753225168442388,1.174908557928458,105.77573010031833,106.1140800502886,Unhealthy
Hyderabad,2018-06-17,98.32887097533988,154.808632168627,54.70972056572912,79.65071051867925,46.749781290560115,1.95505846045019,63.28303041609342,100.74783905648195,Unhealthy
Ahmedabad,2018-06-18,168.38336434046522,200.97479451483886,47.899690871269456,74.4345863439989,46.80885113845875,0.8077998093875474,26.41744167156213,137.11358804191272,Unhealthy
Hyderabad,2018-06-19,117.03645274863332,184.11666064176484,14.417418397793853,23.70359662573363,50.504610515438,1.6696772633777641,47.12857124722008,107.137632414687,Unhealthy
Mumbai,2018-06-20,74.16189602781512,173.97252340369036,24.48711034552246,80.8868887050813,54.26294693466391,1.094574408562653,35.29931293595646,87.02400415234506,Moderate
Bengaluru,2018-06-21,201.46940966955455,333.9859359076811,64.28903827037551,21.288607521708087,35.00701669856365,0.71118309195328,14.982410797438519,172.657234927972,Unhealthy
Ahmedabad,2018-06-22,226.6262652713258,287.09269599114333,55.34531189218494,31.651515358541253,9.467629914366997,2.4851635909755267,27.18216587236592,179.3332565442189,Unhealthy
Ahmedabad,2018-06-23,52.838441384124614,86.50709036568489,31.38537548077644,70.93407009709301,32.889533323314666,1.775803749105923,118.36920105997422,74.48788598690342,Moderate
Pune,2018-06-24,193.42919142262053,260.9958580443493,37.0614840567701,36.422773400166754,36.03274991764948,2.201149056030232,32.16812158069442,158.98966897633568,Unhealthy
Kolkata,2018-06-25,140.29440189111637,189.3457325414031,14.68808339323328,17.96372102470201,38.17556910880671,1.5472010943052235,37.89425286960061,117.39157013022913,Unhealthy
Delhi,2018-06-26,269.1757453816015,418.0505299950115,27.055059663258337,26.825484502863493,47.09498501219224,1.0060526818405064,105.21186214894239,241.9228995698779,Very Poor
Chennai,2018-06-27,37.08200004151057,87.37838188073539,11.995358508362742,87.10585287027789,12.429408042416838,0.8035508197022041,107.85342801635414,66.29794728720098,Moderate
Hyderabad,2018-06-28,188.88203363442517,294.4365779697062,48.15193798468239,44.324989544213274,20.175748190930076,2.037162661826404,34.88996730035048,164.73882482564528,Unhealthy
Chennai,2018-06-29,284.05733127395206,339.3920717602924,54.58555088215224,62.17882825059526,18.809405701584225,1.8008504976477286,33.35673717155804,222.79631024840563,Very Poor
Delhi,2018-06-30,257.8449937432059,274.14454871616533,60.06134442812347,37.305491676004166,31.31906034557374,2.3577190996911312,46.516865520943,196.78532888662505,Unhealthy
Chennai,2018-07-01,27.79629412167575,124.9788136426724,65.50681728418445,77.36125292053953,31.549241019231395,2.054910934364771,84.01318468373992,63.4326720181743,Moderate
Chennai,2018-07-02,68.90121205097228,120.33169617209853,54.78683561395438,87.22421789043199,7.772922548121506,2.280768641710532,73.45693214423292,81.93075347779563,Moderate
Kolkata,2018-07-03,26.91156402288369,87.69706807876499,46.00222462222549,77.18562817627907,12.01171240771354,2.100412695367158,104.93099506739496,59.699957458301746,Moderate
Hyderabad,2018-07-04,60.118808436739506,170.17944512702454,27.001506608075736,52.03762458847145,43.38080320278435,2.300528222404141,97.14103142818438,88.72726198825869,Moderate
Delhi,2018-07-05,254.50863354129558,350.53664239292397,48.589656779071746,30.290844441123063,46.598384827058766,0.6633345517201925,111.67157778741273,222.72504525082743,Very Poor
Kolkata,2018-07-06,197.43924793434815,290.5238415130095,6.218258240709027,68.3022443560518,22.794172686702034,1.8301119780132622,71.22362713523687,177.8993421324285,Unhealthy
Ahmedabad,2018-07-07,55.355918390164916,179.23674591556187,74.3190705952337,46.85358638667913,32.44341143025713,1.1365240827714518,108.36916300820553,89.88449961850385,Moderate
Ahmedabad,2018-07-08,224.10297602944402,343.27789979085355,13.866396671831644,10.002457507630593,44.167537523433275,1.2131923519724113,37.992946478008626,189.30590301925753,Unhealthy
Hyderabad,2018-07-09,45.787651175885145,169.92633752856352,72.08032914863804,75.88851366385515,54.433333935554124,1.606223942116743,99.3483933089376,84.33762312182832,Moderate
Ahmedabad,2018-07-10,126.3941421103105,221.39308143401126,34.154476090741,29.223929876029338,10.223090137560707,1.1298368891777915,20.63093177165275,114.52426668389099,Unhealthy
Bengaluru,2018-07-11,252.32240257005483,399.0736147659169,35.3543797872244,17.011986895572264,8.619646837981707,2.2826364127205974,61.01956747004479,219.88103642177697,Very Poor
Ahmedabad,2018-07-12,111.54348681426907,164.34764085688983,35.202779074592016,63.80058101389193,42.52054290903043,1.1304788692989016,24.653091655029158,99.95194801090753,Moderate
Bengaluru,2018-07-13,226.78164598294524,330.1080378660574,13.967149831404233,55.81142824924677,19.12089229703669,2.1081913392671856,56.85314793136334,196.36420297588143,Unhealthy
Bengaluru,2018-07-14,224.46977306827992,321.15395601949706,18.99799548482619,12.055171589552653,20.64977621223136,1.3860674126752388,77.8816538871522,193.24752567442508,Unhealthy
Hyderabad,2018-07-15,85.1115728538394,126.7562204042507,46.328821497119925,51.88508636238846,20.524435872711308,1.0961513010496455,40.562967952722204,81.20813273455313,Moderate
Delhi,2018-07-16,44.089003969224095,62.072771929730806,12.911257059577675,56.847014709809,34.93896881988766,0.9674815840734885,80.15515560301507,56.17478896214213,Moderate
Bengaluru,2018-07-17,281.11248501868624,364.3623127146087,25.38398870600969,41.93334356088157,37.92273090725689,1.8058993162756845,26.931146076119553,223.00826862357695,Very Poor
Bengaluru,2018-07-18,246.7788376848118,338.4170683587535,59.76662883179369,39.185797616623894,40.25310404543168,1.432363182255114,30.8929750103317,201.17000727788533,Very Poor
Mumbai,2018-07-19,235.72522190071714,292.94761900616527,75.61826395504504,52.37711728866941,45.28136456286552,2.3482154318225588,117.26979735730592,205.14380595191977,Very Poor
Kolkata,2018-07-20,216.59008715186192,272.9793977749463,55.67471766553048,41.67497809567599,46.593958528233884,1.4083673254734121,55.35077006148321,178.12857495278448,Unhealthy
Hyderabad,2018-07-21,174.13209758882334,294.7341754072068,28.84869135052512,56.37849329073536,24.009374646702085,2.1315388092702143,61.34009031447455,163.9187512678215,Unhealthy
Delhi,2018-07-22,161.66086320947636,194.33008413798626,54.357666354236905,89.81995112081604,29.84567117897941,1.2094571134604253,54.07745835179133,139.4939352147753,Unhealthy
Ahmedabad,2018-07-23,146.58424710718248,294.5969920262113,5.013989612799733,59.1183565018715,38.90354975545285,1.4148861117397764,53.66427702277221,148.8562130135751,Unhealthy
Pune,2018-07-24,247.84253624222367,389.5130896453401,53.657403961953946,86.36527430870485,13.32877729034798,1.4548323789607074,76.1987407339992,225.70016162785015,Very Poor
Kolkata,2018-07-25,51.13844925470124,182.68215060041183,27.302114848135425,23.003038997496628,42.15917202790338,0.5761726011986386,78.19654213615806,80.04526707441426,Moderate
Hyderabad,2018-07-26,36.39828547966948,123.72954477408229,49.64222995395512,79.75304490244044,36.7339886829725,1.1909617074468914,98.33130696789526,70.58661757847429,Moderate
Mumbai,2018-07-27,168.39169548599776,273.3665594564196,49.45782056526386,21.868826983161345,14.464731784894454,2.257538499585829,71.4187546570525,155.33979326400947,Unhealthy
Bengaluru,2018-07-28,141.17601561570928,234.5711909983234,11.04615538772013,85.16548712201326,46.53234895948577,1.6732478365673253,101.12825380328898,146.24444548037843,Unhealthy
Hyderabad,2018-07-29,108.20290426548485,229.00026933646143,73.68411795905953,38.783527483623956,21.883475521496,0.890394329143765,84.63402855156393,120.70666445870991,Unhealthy
Ahmedabad,2018-07-30,265.0374132139226,410.9690481585692,18.286514241696917,67.76528513630282,7.215703532789916,1.31084565027831,66.79116291174415,234.84727733465428,Very Poor
Ahmedabad,2018-07-31,298.7785934065463,310.24770316613854,72.12989666384344,21.931266075178996,48.22589019149024,1.735863119692596,47.60320140479013,223.15260422497678,Very Poor
Hyderabad,2018-08-01,44.116998937830495,168.13114803545707,26.025106441355938,20.574372620309738,29.19206018426092,1.787913158895227,51.90470295258225,68.12310692855408,Moderate
Hyderabad,2018-08-02,55.58694726116299,92.08665768940432,39.44985806004071,70.1702959634857,54.80463608608956,2.170745060568492,31.65766589532519,59.55936794387597,Moderate
Bengaluru,2018-08-03,251.37542706605228,343.69549194620026,31.48271667037921,73.98266915566268,35.507786363360196,2.151864617100032,79.46046718413227,217.71717227465894,Very Poor
Delhi,2018-08-04,144.7082272738042,156.74762893898324,23.554981029375934,79.30339487857451,14.054563554226782,1.3302498790694421,11.576399645370138,113.94925884163023,Unhealthy
Delhi,2018-08-05,180.05014185522427,215.92751756780777,9.469032301485779,58.34874557718169,47.00307481426763,1.5468027418440164,34.94498878516103,146.03444675592405,Unhealthy
Ahmedabad,2018-08-06,124.66627048276068,222.2124648413533,5.9255784545280505,21.43687020806017,45.826144599364454,0.988323217432306,75.78100290616246,124.07551581168951,Unhealthy
Chennai,2018-08-07,131.3821634601475,213.0212060562056,41.24707137247439,40.622728032243245,51.153063443891384,0.7906533848410082,65.62664181595113,125.48292410772942,Unhealthy
Kolkata,2018-08-08,27.226630001690886,114.68731954891089,44.03370531239645,89.56655912282079,16.101300945006695,1.0162078583209369,22.489470655891537,50.005328954088014,Moderate
Ahmedabad,2018-08-09,47.4421517386075,63.6113723584609,18.895763775015503,53.301608875334246,40.50646997850854,0.5911703158973376,114.05679788301592,64.58487080513254,Moderate
Hyderabad,2018-08-10,147.1979511011503,220.4171332259308,75.26958977983541,88.72252114233041,48.80664141312694,2.0135161804938564,84.86139779570117,143.52693386913458,Unhealthy
Chennai,2018-08-11,120.27912062816044,268.8098673019656,56.323568669400856,85.91845336376011,12.840610526821358,1.2642789496651385,71.02049836105897,136.69747878306114,Unhealthy
Mumbai,2018-08-12,208.26914758363725,242.05131080026393,9.156191633168334,36.49171913313198,47.12843661703485,1.3273573579705207,81.82702140987332,172.5594121471593,Unhealthy
Chennai,2018-08-13,113.90404974088948,148.69556549651006,12.381814182602657,86.53763471114799,37.96478487731911,1.9573125684732053,44.69001175927293,104.28290379271613,Unhealthy
Hyderabad,2018-08-14,157.3143853719437,191.0449582331919,8.823115776683181,59.40232920498492,16.42808815289303,1.675394036575092,22.36009301438842,127.2784358559864,Unhealthy
Ahmedabad,2018-08-15,278.28159942371485,298.4644921127284,26.0450609928437,37.99502828565713,48.03341967170333,2.485029240323943,36.47375662328684,209.9279522876262,Very Poor
Hyderabad,2018-08-16,289.2524259729264,401.4864927830279,41.74028575383084,60.45739555935434,45.68255937697095,1.7245515313877449,11.834339483882307,233.33611899578068,Very Poor
Bengaluru,2018-08-17,113.57395996847077,225.89580837713322,36.50082532217471,56.2687810493232,50.793647532937214,2.1083311299677683,105.30655018936702,128.65432980246777,Unhealthy
Delhi,2018-08-18,288.0151497853857,422.6344772679536,53.920633317428766,46.77156779085899,42.166871109237306,1.737220578187878,72.54074811650733,247.71977674867094,Very Poor
Hyderabad,2018-08-19,57.86084783959932,162.4246941866989,34.70007247892114,20.6407839125863,13.730521985587025,2.398546212491234,106.75616463829382,84.83067407605685,Moderate
Pune,2018-08-20,55.71964887998384,122.99156968886652,31.578288723960146,34.226391118299375,45.198379282721426,1.9014510425685276,74.79221000790027,70.83921949117521,Moderate
Kolkata,2018-08-21,186.2585769441666,276.84165695377806,17.109337554818005,47.73918700147512,35.440947691541744,1.640573877462781,33.1117912203587,159.89389680705816,Unhealthy
Bengaluru,2018-08-22,251.69964765798855,297.3353236670211,40.47706275072655,13.465221860344956,43.46367064389537,1.1611220046125816,91.92104006121309,205.04761876067562,Very Poor
Delhi,2018-08-23,242.94821064778841,355.8517367143637,50.7580941527176,49.05421402486512,12.325016911713789,1.0226660357707675,56.10094202087938,208.77006247342933,Very Poor
Delhi,2018-08-24,214.32487594960776,249.91003918784878,28.928380574917988,43.24112504496527,54.94082991562358,0.9851565321476503,20.043968279913724,165.47735197285292,Unhealthy
Bengaluru,2018-08-25,183.75178716562144,325.5581804164706,18.080695033362463,47.73195926004763,10.028209549942598,1.7513638245227052,70.55848486558482,175.87242256522654,Unhealthy
Kolkata,2018-08-26,55.10509778548452,100.61088570584367,53.156488051429925,32.0429253712681,32.198661881622435,0.7433906134533446,74.69030013659916,65.81707859835764,Moderate
Pune,2018-08-27,187.1446625556883,310.56721515004665,37.225502251636094,69.9887945030615,55.21728067894208,1.6442459274444126,29.88636656186175,168.661927070532,Unhealthy
Mumbai,2018-08-28,70.72811823800562,191.4248725040291,33.85494323805837,44.879614445646865,37.672720606174614,1.6793069903030953,17.41145586741183,81.61928623785569,Moderate
